timestamp,source_ip,host,log_type,severity,raw_message,tags
2026-06-17T15:17:32.728926+00:00,16.22.164.114,vpn-gw,application,warning,POST /login HTTP/1.1 401 from 36.147.159.202 — invalid credentials,"db, timeout"
2026-06-17T15:12:51.823867+00:00,36.10.67.150,monitor,auth,critical,Failed password for eestrada from 63.121.203.128 port 35132 ssh2,"auth, sudo"
2026-06-17T14:54:34.260390+00:00,62.179.105.96,auth-srv,auth,warning,Invalid user lucasjames from 210.180.62.208,"ssh, brute-force"
2026-06-17T14:54:11.100561+00:00,4.40.50.206,web-srv-02,application,info,Database query timeout after 30s: SELECT * FROM events,"db, timeout"
2026-06-17T14:50:36.171974+00:00,16.130.138.95,monitor,système,critical,CPU temperature above threshold: 92°C,"cpu, temp"
2026-06-17T14:47:51.158053+00:00,152.245.24.249,monitor,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-17T14:22:39.807754+00:00,160.72.254.103,web-srv-01,réseau,info,TLS handshake timeout from 91.175.21.118,"tcp, established"
2026-06-17T14:22:08.083306+00:00,95.103.160.106,vpn-gw,système,critical,systemd: postgres.service start request repeated too quickly,"kernel, oom"
2026-06-17T14:18:12.118738+00:00,26.108.17.242,vpn-gw,application,warning,POST /login HTTP/1.1 401 from 136.151.203.57 — invalid credentials,"db, timeout"
2026-06-17T14:13:58.484971+00:00,84.111.186.41,vpn-gw,application,info,Unhandled exception in worker 49403: NullPointerException,"db, timeout"
2026-06-17T14:09:40.579817+00:00,9.85.37.53,vpn-gw,système,warning,CPU temperature above threshold: 88°C,"kernel, oom"
2026-06-17T13:56:16.364319+00:00,92.20.186.121,proxy-01,application,warning,Unhandled exception in worker 4677: NullPointerException,"http, auth"
2026-06-17T13:15:56.110788+00:00,112.7.146.6,db-master,réseau,info,Connection from 173.174.94.28:4114 to 192.168.33.39:5432 ESTABLISHED,"tls, error"
2026-06-17T13:10:52.346881+00:00,41.54.194.188,web-srv-02,auth,info,Accepted publickey for mcconnelleric from 191.202.165.51 port 59620,"ssh, login"
2026-06-17T13:09:26.533277+00:00,71.208.88.50,db-replica,réseau,info,DROP IN=eth0 OUT= SRC=212.110.250.110 DST=10.135.160.33 PROTO=TCP DPT=443,"firewall, drop"
2026-06-17T12:45:42.516242+00:00,87.153.153.26,web-srv-01,auth,info,Invalid user ryanpalmer from 211.222.5.100,"auth, sudo"
2026-06-17T12:38:15.231489+00:00,171.196.47.141,proxy-01,application,info,POST /login HTTP/1.1 401 from 50.252.42.32 — invalid credentials,"http, api"
2026-06-17T12:21:44.440789+00:00,58.15.1.255,db-replica,application,warning,Unhandled exception in worker 21914: NullPointerException,"db, timeout"
2026-06-17T12:00:55.854900+00:00,6.26.215.91,vpn-gw,réseau,warning,Connection from 32.134.10.113:6981 to 172.24.152.209:6379 ESTABLISHED,"tls, error"
2026-06-17T11:51:53.673890+00:00,163.82.29.161,db-replica,auth,warning,pam_unix(sshd:auth): authentication failure; user=barbara33,"ssh, brute-force"
2026-06-17T11:49:30.233167+00:00,102.208.17.100,vpn-gw,réseau,info,Connection from 86.172.61.186:5031 to 192.168.218.62:5432 ESTABLISHED,"tcp, established"
2026-06-17T11:43:17.231331+00:00,5.65.156.91,db-master,application,info,Database query timeout after 30s: SELECT * FROM events,"http, auth"
2026-06-17T11:28:26.298116+00:00,66.17.118.99,vpn-gw,réseau,info,Connection from 125.135.56.132:52950 to 10.135.247.181:443 ESTABLISHED,"tls, error"
2026-06-17T11:15:59.766743+00:00,64.131.190.102,monitor,système,info,kernel: EXT4-fs error on device sda1,"cpu, temp"
2026-06-17T11:08:35.743167+00:00,162.243.152.177,web-srv-02,système,critical,Out of memory: Kill process 58920 (postgres),"disk, error"
2026-06-17T11:03:43.845159+00:00,55.13.202.151,web-srv-01,réseau,warning,DROP IN=eth0 OUT= SRC=80.217.102.185 DST=10.37.64.147 PROTO=TCP DPT=5432,"tls, error"
2026-06-17T10:21:29.872195+00:00,178.144.186.224,db-master,réseau,info,TLS handshake timeout from 48.220.48.162,"firewall, drop"
2026-06-17T10:17:02.701543+00:00,129.70.17.140,web-srv-02,auth,info,Failed password for youngjoseph from 109.92.120.66 port 3941 ssh2,"ssh, login"
2026-06-17T10:16:32.487805+00:00,123.239.173.98,web-srv-01,réseau,info,New connection accepted from 33.255.176.129,"tls, error"
2026-06-17T10:12:55.967888+00:00,18.100.249.48,proxy-01,auth,info,Failed password for heather20 from 120.113.121.172 port 49536 ssh2,"ssh, login"
2026-06-17T10:12:15.536991+00:00,77.173.126.198,db-master,système,info,systemd: systemd.service start request repeated too quickly,"disk, error"
2026-06-17T09:46:13.005069+00:00,156.253.165.240,web-srv-02,réseau,warning,TLS handshake timeout from 110.109.136.121,"firewall, drop"
2026-06-17T09:40:31.768492+00:00,111.58.209.32,db-replica,auth,info,Failed password for natashaanderson from 205.218.243.213 port 15687 ssh2,"ssh, login"
2026-06-17T09:32:15.881677+00:00,86.16.115.239,db-master,système,critical,Out of memory: Kill process 99130 (redis),"disk, error"
2026-06-17T09:22:58.263933+00:00,187.147.128.27,vpn-gw,auth,warning,Accepted publickey for carolinehill from 28.165.57.99 port 36287,"auth, sudo"
2026-06-17T09:03:45.970610+00:00,110.237.119.211,db-master,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-17T08:58:13.075356+00:00,209.27.2.170,db-master,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, auth"
2026-06-17T08:17:26.925023+00:00,63.165.124.248,proxy-01,application,info,Unhandled exception in worker 31701: NullPointerException,"http, auth"
2026-06-17T07:49:57.529477+00:00,74.45.84.127,auth-srv,réseau,info,TLS handshake timeout from 76.152.105.96,"firewall, drop"
2026-06-17T07:41:53.394530+00:00,93.119.53.190,vpn-gw,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, auth"
2026-06-17T07:35:45.584679+00:00,159.197.127.31,auth-srv,système,warning,Out of memory: Kill process 70941 (systemd),"cpu, temp"
2026-06-17T07:33:09.784970+00:00,216.152.83.129,monitor,réseau,warning,DROP IN=eth0 OUT= SRC=178.0.145.170 DST=172.25.72.236 PROTO=TCP DPT=22,"firewall, drop"
2026-06-17T06:56:50.136858+00:00,93.146.163.85,monitor,auth,info,Failed password for qcook from 178.60.114.53 port 23617 ssh2,"ssh, brute-force"
2026-06-17T06:54:04.106806+00:00,203.18.170.178,auth-srv,application,info,POST /login HTTP/1.1 401 from 67.108.90.63 — invalid credentials,"http, auth"
2026-06-17T06:15:29.634439+00:00,201.157.134.177,monitor,réseau,critical,Connection from 136.143.72.141:47857 to 192.168.154.8:6379 ESTABLISHED,"tcp, established"
2026-06-17T06:15:06.541008+00:00,146.75.177.32,db-master,application,info,Unhandled exception in worker 22168: NullPointerException,"http, api"
2026-06-17T06:14:39.116559+00:00,170.190.253.210,db-master,système,warning,Out of memory: Kill process 98838 (postgres),"cpu, temp"
2026-06-17T06:06:42.814194+00:00,49.16.82.192,proxy-01,réseau,info,DROP IN=eth0 OUT= SRC=6.226.20.83 DST=192.168.58.86 PROTO=TCP DPT=22,"firewall, drop"
2026-06-17T06:02:20.445608+00:00,159.169.118.127,db-master,réseau,info,DROP IN=eth0 OUT= SRC=38.162.137.7 DST=10.1.76.161 PROTO=TCP DPT=3306,"tcp, established"
2026-06-17T05:56:02.586586+00:00,94.241.21.222,web-srv-02,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-17T05:54:10.740625+00:00,37.172.159.226,db-master,auth,info,pam_unix(sshd:auth): authentication failure; user=warrenmelinda,"auth, sudo"
2026-06-17T05:52:53.604764+00:00,72.160.131.29,web-srv-01,auth,warning,Invalid user efuller from 196.116.63.59,"ssh, login"
2026-06-17T05:42:07.411332+00:00,160.20.194.96,web-srv-02,réseau,info,Connection from 149.123.252.165:37123 to 192.168.195.91:22 ESTABLISHED,"tcp, established"
2026-06-17T05:41:14.757953+00:00,171.92.242.201,vpn-gw,système,warning,kernel: EXT4-fs error on device sda1,"kernel, oom"
2026-06-17T05:38:36.585484+00:00,118.195.199.126,auth-srv,système,warning,Out of memory: Kill process 42423 (sshd),"cpu, temp"
2026-06-17T04:44:15.885013+00:00,10.98.232.164,db-replica,système,warning,CPU temperature above threshold: 101°C,"disk, error"
2026-06-17T04:34:35.110856+00:00,61.240.160.173,web-srv-02,auth,info,Failed password for amanda75 from 116.207.20.39 port 62698 ssh2,"ssh, brute-force"
2026-06-17T04:21:19.809931+00:00,124.101.76.113,auth-srv,auth,info,Failed password for baldwindustin from 54.234.181.36 port 64291 ssh2,"auth, sudo"
2026-06-17T04:13:17.582744+00:00,151.100.238.229,web-srv-01,système,critical,CPU temperature above threshold: 98°C,"kernel, oom"
2026-06-17T04:09:55.650400+00:00,68.178.130.209,auth-srv,auth,info,pam_unix(sshd:auth): authentication failure; user=frankhall,"auth, sudo"
2026-06-17T04:06:44.532857+00:00,215.134.12.48,proxy-01,réseau,warning,Connection from 10.75.149.11:23678 to 10.124.12.105:80 ESTABLISHED,"firewall, drop"
2026-06-17T03:51:22.669221+00:00,193.93.79.165,monitor,application,critical,GET /api/v1/users HTTP/1.1 200 497ms from 96.53.126.199,"http, auth"
2026-06-17T03:38:21.266179+00:00,156.153.126.246,web-srv-01,application,warning,GET /api/v1/users HTTP/1.1 200 3053ms from 169.174.159.77,"http, auth"
2026-06-17T03:36:43.200990+00:00,29.54.232.250,proxy-01,application,warning,Database query timeout after 30s: SELECT * FROM events,"db, timeout"
2026-06-17T03:35:19.023896+00:00,58.39.241.123,monitor,auth,info,Accepted publickey for janemcdonald from 188.183.129.3 port 12993,"auth, sudo"
2026-06-17T03:34:28.538799+00:00,109.62.139.29,auth-srv,système,info,systemd: redis.service start request repeated too quickly,"kernel, oom"
2026-06-17T03:33:52.387658+00:00,223.130.108.100,vpn-gw,application,info,POST /login HTTP/1.1 401 from 23.117.136.141 — invalid credentials,"db, timeout"
2026-06-17T03:33:02.676997+00:00,165.150.92.217,db-master,auth,info,pam_unix(sshd:auth): authentication failure; user=ubarker,"ssh, brute-force"
2026-06-17T03:18:55.378641+00:00,219.37.49.94,web-srv-01,application,info,POST /login HTTP/1.1 401 from 175.255.255.229 — invalid credentials,"db, timeout"
2026-06-17T03:15:38.818543+00:00,178.169.242.177,auth-srv,système,warning,Out of memory: Kill process 59669 (systemd),"cpu, temp"
2026-06-17T03:02:14.041050+00:00,18.83.253.80,db-replica,auth,info,Invalid user beankatherine from 182.22.225.120,"auth, sudo"
2026-06-17T02:22:33.124849+00:00,15.94.61.109,monitor,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-17T01:53:25.948253+00:00,69.138.114.150,auth-srv,système,critical,Out of memory: Kill process 17889 (postgres),"disk, error"
2026-06-17T01:50:50.528223+00:00,189.1.159.75,auth-srv,système,info,kernel: EXT4-fs error on device sda1,"disk, error"
2026-06-17T01:47:36.217622+00:00,134.176.86.161,monitor,auth,warning,Failed password for qbell from 6.40.144.173 port 45394 ssh2,"auth, sudo"
2026-06-17T01:24:00.734597+00:00,222.210.98.42,db-replica,réseau,info,New connection accepted from 53.159.176.49,"tcp, established"
2026-06-17T00:35:17.071031+00:00,151.164.5.24,proxy-01,système,info,CPU temperature above threshold: 96°C,"cpu, temp"
2026-06-17T00:31:31.131970+00:00,98.85.25.142,proxy-01,système,info,Out of memory: Kill process 80940 (systemd),"cpu, temp"
2026-06-17T00:30:07.552619+00:00,108.170.209.205,vpn-gw,réseau,info,DROP IN=eth0 OUT= SRC=210.27.22.166 DST=192.168.216.198 PROTO=TCP DPT=3306,"tls, error"
2026-06-17T00:15:05.432081+00:00,216.25.163.221,web-srv-02,système,warning,systemd: systemd.service start request repeated too quickly,"cpu, temp"
2026-06-17T00:08:11.328168+00:00,190.237.93.97,monitor,réseau,info,DROP IN=eth0 OUT= SRC=118.116.15.156 DST=10.162.241.251 PROTO=TCP DPT=80,"tcp, established"
2026-06-17T00:02:25.200046+00:00,214.229.133.253,vpn-gw,application,info,Unhandled exception in worker 32032: NullPointerException,"http, api"
2026-06-16T23:01:51.610505+00:00,97.42.87.207,db-replica,application,warning,POST /login HTTP/1.1 401 from 151.37.122.10 — invalid credentials,"http, auth"
2026-06-16T22:59:04.715166+00:00,107.35.20.68,web-srv-02,réseau,info,Connection from 58.231.84.95:20806 to 10.213.229.180:3306 ESTABLISHED,"tcp, established"
2026-06-16T22:52:36.856102+00:00,91.32.231.180,vpn-gw,application,critical,Database query timeout after 30s: SELECT * FROM events,"db, timeout"
2026-06-16T22:47:54.434993+00:00,53.182.40.7,vpn-gw,réseau,info,New connection accepted from 196.66.79.30,"tcp, established"
2026-06-16T22:29:36.723926+00:00,13.239.66.21,monitor,système,info,systemd: systemd.service start request repeated too quickly,"disk, error"
2026-06-16T22:21:40.022014+00:00,163.230.199.95,web-srv-02,système,info,systemd: postgres.service start request repeated too quickly,"disk, error"
2026-06-16T22:19:08.043489+00:00,34.203.174.28,proxy-01,application,warning,Unhandled exception in worker 31441: NullPointerException,"http, api"
2026-06-16T21:58:44.885478+00:00,147.198.237.247,auth-srv,auth,critical,Failed password for tdennis from 137.113.109.3 port 51049 ssh2,"ssh, brute-force"
2026-06-16T21:58:41.707170+00:00,98.19.65.204,vpn-gw,application,info,POST /login HTTP/1.1 401 from 103.219.33.131 — invalid credentials,"http, auth"
2026-06-16T21:53:51.738336+00:00,8.242.219.121,db-replica,auth,info,pam_unix(sshd:auth): authentication failure; user=veronica75,"auth, sudo"
2026-06-16T21:36:31.456955+00:00,117.9.2.10,vpn-gw,application,info,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-16T21:27:24.525533+00:00,53.31.83.210,vpn-gw,système,info,systemd: systemd.service start request repeated too quickly,"kernel, oom"
2026-06-16T21:06:32.812155+00:00,103.34.102.238,auth-srv,application,critical,GET /api/v1/users HTTP/1.1 200 2626ms from 28.25.122.156,"http, api"
2026-06-16T20:49:22.574780+00:00,76.130.135.130,web-srv-02,réseau,info,New connection accepted from 63.36.196.59,"firewall, drop"
2026-06-16T20:46:38.108852+00:00,45.226.2.95,db-master,auth,info,Failed password for bennetttravis from 55.95.63.254 port 40202 ssh2,"ssh, brute-force"
2026-06-16T20:45:57.126081+00:00,152.245.148.9,proxy-01,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-16T20:32:58.695932+00:00,5.248.144.185,monitor,application,warning,GET /api/v1/users HTTP/1.1 200 4479ms from 13.170.14.142,"http, auth"
2026-06-16T20:24:59.385390+00:00,165.161.106.131,db-master,réseau,info,Connection from 153.240.23.65:55934 to 10.150.94.211:6379 ESTABLISHED,"tls, error"
2026-06-16T20:24:41.977853+00:00,153.93.232.190,web-srv-02,application,info,Unhandled exception in worker 86057: NullPointerException,"db, timeout"
2026-06-16T20:14:15.771313+00:00,51.129.48.164,db-master,auth,info,Accepted publickey for ifrank from 11.107.192.222 port 34136,"ssh, login"
2026-06-16T20:03:26.872097+00:00,135.199.173.210,vpn-gw,réseau,warning,DROP IN=eth0 OUT= SRC=122.22.116.227 DST=192.168.23.247 PROTO=TCP DPT=6379,"firewall, drop"
2026-06-16T19:57:18.710577+00:00,76.36.4.37,web-srv-01,auth,info,Failed password for slittle from 145.201.227.254 port 27802 ssh2,"ssh, login"
2026-06-16T19:44:49.268817+00:00,87.213.5.23,db-master,système,info,systemd: sshd.service start request repeated too quickly,"disk, error"
2026-06-16T19:41:01.627183+00:00,85.94.141.113,auth-srv,système,warning,CPU temperature above threshold: 99°C,"disk, error"
2026-06-16T19:23:21.760782+00:00,1.56.141.91,monitor,réseau,warning,New connection accepted from 49.151.25.224,"tcp, established"
2026-06-16T19:22:00.137586+00:00,136.86.200.175,db-master,auth,info,pam_unix(sshd:auth): authentication failure; user=villarrealkristin,"auth, sudo"
2026-06-16T19:02:26.429107+00:00,47.22.36.188,db-replica,auth,info,Accepted publickey for ashleymorrison from 203.202.3.29 port 27355,"ssh, login"
2026-06-16T19:01:55.577696+00:00,218.177.52.78,db-replica,application,info,Unhandled exception in worker 59273: NullPointerException,"http, api"
2026-06-16T18:40:27.404903+00:00,136.50.120.105,vpn-gw,réseau,info,Connection from 199.232.23.157:51676 to 172.17.65.2:6379 ESTABLISHED,"tcp, established"
2026-06-16T18:28:36.665547+00:00,45.40.251.125,vpn-gw,application,info,Database query timeout after 30s: SELECT * FROM events,"http, auth"
2026-06-16T18:25:07.327368+00:00,163.50.82.57,web-srv-02,réseau,warning,Connection from 144.101.239.239:20438 to 192.168.23.226:80 ESTABLISHED,"firewall, drop"
2026-06-16T17:59:09.140305+00:00,161.182.50.113,web-srv-02,système,warning,Out of memory: Kill process 26490 (systemd),"kernel, oom"
2026-06-16T17:46:31.789104+00:00,59.232.242.118,web-srv-02,système,info,CPU temperature above threshold: 80°C,"kernel, oom"
2026-06-16T17:35:08.089940+00:00,70.86.238.213,web-srv-01,système,warning,kernel: EXT4-fs error on device sda1,"disk, error"
2026-06-16T17:30:58.604170+00:00,29.30.255.99,web-srv-02,réseau,info,DROP IN=eth0 OUT= SRC=88.184.210.125 DST=10.41.5.71 PROTO=TCP DPT=443,"firewall, drop"
2026-06-16T17:29:02.952690+00:00,217.200.81.81,auth-srv,application,info,GET /api/v1/users HTTP/1.1 200 3334ms from 204.10.207.35,"http, api"
2026-06-16T17:24:54.923258+00:00,95.219.158.15,monitor,auth,info,Failed password for brian92 from 27.224.186.177 port 18897 ssh2,"ssh, brute-force"
2026-06-16T17:11:27.281844+00:00,162.101.226.196,proxy-01,auth,info,Failed password for michael34 from 140.112.198.221 port 44255 ssh2,"ssh, brute-force"
2026-06-16T17:08:38.739234+00:00,199.52.106.72,auth-srv,auth,info,Failed password for joananderson from 87.7.124.108 port 57311 ssh2,"auth, sudo"
2026-06-16T16:48:58.510597+00:00,85.108.150.92,web-srv-02,auth,info,Accepted publickey for thompsonfrederick from 136.126.232.81 port 27970,"auth, sudo"
2026-06-16T16:48:16.257428+00:00,217.19.126.13,db-master,auth,warning,Accepted publickey for jillcamacho from 118.38.5.202 port 22086,"ssh, login"
2026-06-16T16:36:18.234341+00:00,39.58.91.39,proxy-01,application,info,POST /login HTTP/1.1 401 from 76.76.115.58 — invalid credentials,"http, api"
2026-06-16T16:31:12.958996+00:00,125.87.6.83,db-replica,auth,warning,Invalid user robert74 from 219.147.199.73,"auth, sudo"
2026-06-16T16:16:57.171103+00:00,18.137.168.40,db-replica,système,warning,CPU temperature above threshold: 80°C,"kernel, oom"
2026-06-16T16:08:58.781566+00:00,27.36.142.74,monitor,auth,info,Failed password for lmedina from 122.47.194.32 port 53394 ssh2,"ssh, brute-force"
2026-06-16T15:56:18.834219+00:00,94.137.86.66,web-srv-01,réseau,info,Connection from 196.188.189.105:19870 to 172.23.205.198:80 ESTABLISHED,"tcp, established"
2026-06-16T15:42:49.220806+00:00,1.8.124.246,monitor,système,info,systemd: systemd.service start request repeated too quickly,"disk, error"
2026-06-16T15:42:01.852640+00:00,75.58.245.121,auth-srv,réseau,info,DROP IN=eth0 OUT= SRC=9.253.165.112 DST=172.25.62.45 PROTO=TCP DPT=443,"firewall, drop"
2026-06-16T15:38:07.403309+00:00,74.246.194.70,db-master,réseau,critical,Connection from 221.66.15.136:57496 to 172.26.132.2:22 ESTABLISHED,"tcp, established"
2026-06-16T14:58:35.080699+00:00,65.144.139.201,db-replica,réseau,info,TLS handshake timeout from 149.210.76.155,"firewall, drop"
2026-06-16T14:52:41.439452+00:00,176.151.129.227,web-srv-02,auth,info,Failed password for krogers from 16.230.187.139 port 52548 ssh2,"ssh, brute-force"
2026-06-16T14:41:29.792862+00:00,64.9.190.167,db-master,application,warning,GET /api/v1/users HTTP/1.1 200 4278ms from 28.12.218.118,"db, timeout"
2026-06-16T14:37:02.451713+00:00,18.72.248.71,web-srv-01,réseau,info,DROP IN=eth0 OUT= SRC=80.43.253.158 DST=192.168.85.139 PROTO=TCP DPT=5432,"firewall, drop"
2026-06-16T14:34:56.435899+00:00,158.203.17.132,proxy-01,réseau,warning,DROP IN=eth0 OUT= SRC=55.107.34.110 DST=10.119.39.94 PROTO=TCP DPT=443,"tcp, established"
2026-06-16T14:26:21.409036+00:00,19.104.83.16,auth-srv,système,critical,CPU temperature above threshold: 94°C,"kernel, oom"
2026-06-16T14:05:22.073162+00:00,101.224.57.60,proxy-01,auth,warning,Failed password for thomasscott from 72.94.174.253 port 39259 ssh2,"auth, sudo"
2026-06-16T14:01:43.584425+00:00,211.20.37.32,web-srv-01,système,info,Out of memory: Kill process 12883 (sshd),"cpu, temp"
2026-06-16T13:54:03.195478+00:00,160.239.125.160,vpn-gw,système,warning,systemd: systemd.service start request repeated too quickly,"kernel, oom"
2026-06-16T13:50:33.357216+00:00,42.64.104.5,monitor,application,warning,Unhandled exception in worker 85194: NullPointerException,"http, api"
2026-06-16T13:47:33.829672+00:00,126.106.53.49,web-srv-01,système,info,CPU temperature above threshold: 98°C,"cpu, temp"
2026-06-16T13:44:21.667815+00:00,111.61.100.142,proxy-01,application,warning,Unhandled exception in worker 98610: NullPointerException,"db, timeout"
2026-06-16T13:41:32.413982+00:00,117.112.236.110,vpn-gw,système,warning,CPU temperature above threshold: 88°C,"disk, error"
2026-06-16T13:22:03.770296+00:00,171.214.217.0,monitor,réseau,warning,New connection accepted from 62.173.154.48,"tcp, established"
2026-06-16T13:11:37.107982+00:00,71.85.176.213,vpn-gw,auth,info,Invalid user simonandrew from 176.4.205.241,"ssh, login"
2026-06-16T13:01:02.689675+00:00,10.89.72.118,db-replica,application,info,Database query timeout after 30s: SELECT * FROM events,"db, timeout"
2026-06-16T12:56:08.582586+00:00,82.227.123.139,web-srv-02,réseau,info,Connection from 208.235.44.205:9099 to 10.209.196.73:5432 ESTABLISHED,"firewall, drop"
2026-06-16T12:49:29.754276+00:00,64.77.126.206,web-srv-02,système,info,Out of memory: Kill process 27755 (systemd),"kernel, oom"
2026-06-16T12:36:31.713723+00:00,48.88.166.255,auth-srv,réseau,info,TLS handshake timeout from 22.223.204.44,"firewall, drop"
2026-06-16T12:27:53.918811+00:00,31.228.187.212,web-srv-01,système,critical,kernel: EXT4-fs error on device sda1,"disk, error"
2026-06-16T12:27:26.799001+00:00,45.217.82.143,db-master,système,info,systemd: systemd.service start request repeated too quickly,"kernel, oom"
2026-06-16T12:24:55.091130+00:00,80.52.246.108,monitor,système,critical,CPU temperature above threshold: 101°C,"cpu, temp"
2026-06-16T12:23:29.372554+00:00,169.81.29.205,db-replica,système,info,CPU temperature above threshold: 85°C,"cpu, temp"
2026-06-16T12:21:03.279378+00:00,162.242.55.127,db-replica,réseau,info,New connection accepted from 220.123.151.75,"firewall, drop"
2026-06-16T12:07:12.266161+00:00,135.18.30.34,monitor,système,info,CPU temperature above threshold: 93°C,"cpu, temp"
2026-06-16T11:51:54.714048+00:00,190.77.44.202,auth-srv,réseau,critical,New connection accepted from 10.96.47.8,"tcp, established"
2026-06-16T11:48:21.577326+00:00,153.117.168.201,auth-srv,système,warning,Out of memory: Kill process 61456 (nginx),"disk, error"
2026-06-16T11:05:13.862878+00:00,142.24.54.65,db-master,auth,info,Accepted publickey for thompsonpaul from 40.100.29.186 port 3464,"auth, sudo"
2026-06-16T10:41:08.525904+00:00,14.33.212.112,db-replica,auth,info,Invalid user rebecca65 from 125.133.181.203,"auth, sudo"
2026-06-16T10:34:50.181234+00:00,164.8.208.159,web-srv-01,application,info,Unhandled exception in worker 4477: NullPointerException,"http, auth"
2026-06-16T10:31:38.314193+00:00,111.153.127.209,proxy-01,réseau,info,TLS handshake timeout from 94.9.94.214,"tls, error"
2026-06-16T10:23:47.586251+00:00,55.205.34.178,web-srv-02,système,info,Out of memory: Kill process 71818 (nginx),"disk, error"
2026-06-16T10:07:26.844136+00:00,97.235.24.19,db-replica,auth,critical,Accepted publickey for baileyloretta from 193.42.93.17 port 20638,"ssh, login"
2026-06-16T09:58:30.916791+00:00,144.165.61.119,auth-srv,système,warning,systemd: postgres.service start request repeated too quickly,"kernel, oom"
2026-06-16T09:45:19.706727+00:00,174.79.133.145,web-srv-01,auth,critical,Failed password for jacqueline71 from 116.104.19.147 port 25288 ssh2,"ssh, login"
2026-06-16T09:35:04.799670+00:00,120.151.103.185,web-srv-01,application,critical,POST /login HTTP/1.1 401 from 4.249.31.58 — invalid credentials,"db, timeout"
2026-06-16T09:33:19.013763+00:00,197.202.9.74,web-srv-01,réseau,info,Connection from 101.97.112.162:12746 to 10.58.134.116:443 ESTABLISHED,"firewall, drop"
2026-06-16T09:31:32.645741+00:00,71.136.106.213,web-srv-02,système,info,systemd: postgres.service start request repeated too quickly,"cpu, temp"
2026-06-16T09:12:08.940159+00:00,75.75.186.109,db-replica,réseau,info,DROP IN=eth0 OUT= SRC=192.213.158.254 DST=192.168.163.115 PROTO=TCP DPT=443,"tls, error"
2026-06-16T09:12:02.977788+00:00,152.118.119.210,db-master,réseau,info,TLS handshake timeout from 95.174.78.4,"tls, error"
2026-06-16T09:10:08.390410+00:00,206.215.190.178,monitor,réseau,warning,Connection from 81.145.127.166:50372 to 192.168.83.138:3306 ESTABLISHED,"tls, error"
2026-06-16T09:08:49.035848+00:00,164.229.43.35,db-master,système,info,CPU temperature above threshold: 99°C,"kernel, oom"
2026-06-16T09:03:18.942897+00:00,169.63.17.26,monitor,réseau,warning,DROP IN=eth0 OUT= SRC=169.2.243.227 DST=172.30.24.157 PROTO=TCP DPT=6379,"firewall, drop"
2026-06-16T08:54:28.741967+00:00,136.229.143.79,proxy-01,système,info,CPU temperature above threshold: 95°C,"kernel, oom"
2026-06-16T08:54:07.477552+00:00,144.128.61.76,web-srv-01,auth,warning,Invalid user melissa41 from 88.69.72.37,"ssh, brute-force"
2026-06-16T08:37:01.862529+00:00,124.131.175.177,db-replica,application,warning,Unhandled exception in worker 68262: NullPointerException,"http, api"
2026-06-16T08:27:49.360876+00:00,13.142.111.51,proxy-01,système,info,CPU temperature above threshold: 96°C,"cpu, temp"
2026-06-16T08:17:09.187904+00:00,208.158.120.136,db-master,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-16T07:49:06.164760+00:00,199.6.34.148,db-replica,application,info,GET /api/v1/users HTTP/1.1 200 1863ms from 77.235.7.41,"http, api"
2026-06-16T07:44:41.842801+00:00,162.145.2.225,monitor,réseau,info,New connection accepted from 36.231.58.161,"tcp, established"
2026-06-16T07:29:59.045285+00:00,21.121.123.238,db-replica,application,info,Unhandled exception in worker 84896: NullPointerException,"db, timeout"
2026-06-16T07:26:48.870991+00:00,128.222.96.198,monitor,réseau,warning,New connection accepted from 113.126.108.109,"tcp, established"
2026-06-16T07:26:27.390999+00:00,29.104.129.60,monitor,système,warning,systemd: nginx.service start request repeated too quickly,"cpu, temp"
2026-06-16T07:00:04.320751+00:00,7.45.181.19,db-replica,réseau,info,DROP IN=eth0 OUT= SRC=194.140.146.230 DST=172.23.206.26 PROTO=TCP DPT=443,"tcp, established"
2026-06-16T06:54:04.864239+00:00,217.181.2.174,db-replica,système,critical,Out of memory: Kill process 99998 (redis),"cpu, temp"
2026-06-16T06:44:30.125854+00:00,12.69.241.173,db-master,application,warning,POST /login HTTP/1.1 401 from 169.177.90.137 — invalid credentials,"db, timeout"
2026-06-16T06:34:12.135913+00:00,203.86.46.224,db-replica,application,info,Database query timeout after 30s: SELECT * FROM events,"http, auth"
2026-06-16T06:29:52.104628+00:00,23.159.66.34,db-master,système,warning,Out of memory: Kill process 44010 (postgres),"cpu, temp"
2026-06-16T06:27:32.382237+00:00,193.103.15.243,vpn-gw,réseau,info,DROP IN=eth0 OUT= SRC=19.64.72.194 DST=10.132.204.120 PROTO=TCP DPT=6379,"tls, error"
